0,-0.00637545916,0.89717180252,-0.01811679747,-0.00390841312,0.143029751445013,0.218307997333509,-0.00231704647557426,0.00651726717578299,0.00218342534892025,-0.00321923319720411,-0.00616576391,0.01179687307
0,-0.00298786775,-0.16882044494,-0.01598720395,0.00363907074,0.0757527492073201,0.0249091140966272,0.00386673584255535,0.0294293861488753,0.0103549116478286,0.00427151099372192,-0.00236724667,0.01827062784
0,-0.00751988291,0.34904343219,-0.01529443379,0.00848916765,0.0257145380828867,0.0241110851155296,-0.0022659273330337,0.0098154606379973,0.0116870537761811,-0.00249771410030334,0.00030949726,0.02260374066
0,-0.00486627019,-0.50706902345,-0.00866072313,0.01870389541,0.442333375183626,0.413130980594287,0.0037214629797764,0.146242517359121,0.150557065615535,0.00586285799737417,0.00387171154,0.02675592528
0,-0.01211337373,0.56771443486,-0.00387651592,0.02609267495,-0.327413843138209,0.195873016906318,-0.0154410772841018,-0.191830270337446,0.140040958020986,-0.0161425428282,0.00522662339,0.02813999346
0,0.00459385966,0.30452736289,0.01033041572,0.0408629077,0.0574317754728167,0.537701746378997,0.00227284681767818,0.048877247904149,0.394856006118594,0.00268312985993184,0.0108846986,0.03305725592
0,0.00162741773,-0.25334507872,0.01035158229,0.03925586736,0.297225920324682,0.372268402921752,0.00294245941583564,0.0616432496246564,0.0533109389389989,0.00650300941606062,0.01260896704,0.03286154115
0,-0.00613758417,-0.0790681182,0.01437596439,0.04093800691,-0.179077972721348,0.030211299491176,-0.0128550847542056,-0.0349077162965387,0.00551512997795277,-0.0140852039012269,0.01499053958,0.03328716803
0,0.00913879319,-0.50131588324,0.02608175994,0.05103788106,0.00670668839332009,0.33908345467101,0.000340851649971975,0.0024170173328564,0.104217612585851,0.000371762462975954,0.02102114026,0.03827873915
0,0.00874482097,1.058202362,0.02336705508,0.04511965781,0.868299981054265,0.746371206279856,-0.00116356792159683,0.231896702399618,0.175121263876706,0.00636943354904923,0.01989626644,0.03514831544
0,-0.00130505379,-0.24046735636,0.02082702288,0.03860653197,0.256504221174259,0.135587451873912,-0.00981339115146714,0.081138476420467,0.041001786789618,-0.0118500038921064,0.01338051908,0.02563937356
0,0.0116694272,0.80150699255,0.02760972467,0.04317105942,-0.0526838330656196,0.0647841198861723,0.0022346386225232,-0.0142640709930503,0.024659663133294,0.00253661327849831,0.01472535477,0.02500251843
0,0.00893864304,0.28980242094,0.0223278862,0.03608253381,-0.00219523861245545,4.96234376556339E-05,-0.0034211365555179,0.00122953464153621,0.000109128614425382,-0.00372346445723166,0.01336680775,0.02114087732
0,0.01284870742,0.01193988941,0.01790460878,0.03124700353,0.0826476941338395,0.00678193333295448,0.0119352328913374,0.00323355260776986,0.000248467037511045,0.0130761837157128,0.00836853966,0.01427985314
0,-0.00088469778,-0.01165274761,0.00772371333,0.0217691766,0.0757194886724599,0.145351600995803,-0.00255605082616867,0.0140213994330404,0.0294977015897085,-0.00315922980635368,0.0053048455,0.01113221168
0,0.0025333171,-0.41750248915,0.01073234943,0.0256745906,0.191107049140188,0.263171909516465,-0.00282197339222051,0.059628679773389,0.0665373854629993,-0.00416141688892806,0.00978629728,0.01588819279
0,0.00741465326,1.39560158451,0.01192203039,0.02580415409,0.448539719466993,0.350420811347603,0.00322452951048215,0.0864346797265019,0.0781691729679234,0.00503747157326988,0.00969294952,0.01435726949
0,0.0014482109,-0.49468482313,0.00639105551,0.02030734846,0.465401640949111,0.386564627300374,-0.00284644357076328,0.182480821555616,0.176315015732714,-0.00460165567583277,0.00529157971,0.00852199521
0,0.0076190699,1.42888745294,0.00459636084,0.02019635773,0.859974348041129,0.712626142194659,-5.62496458388333E-05,0.347425089977389,0.25315849764918,0.00649595722326163,0.0043270926,0.00687357857
0,-0.00345505882,-0.5230855128,-0.00264227671,0.01433579272,0.0369464890081547,0.0598387795619014,0.00194683782787542,0.00971968778800852,0.0143261172764854,0.00222158707399034,-0.00353820874,-0.00182302448
